1386692	0
1450280	1
4012280	2
1128980	3
1427432	4
2683561	5
1112625	6
1138893	7
1552171	8
1709040	9
1794736	10
1243334	11
1476533	12
1382659	13
1932734	14
1906915	15
2269768	16
2871839	17
1888200	18
1339996	19
1283467	20
2286127	21
2211893	22
1003740	23
1168414	24
1230447	25
1295915	26
2458162	27
2221636	28
2188785	29
1114759	30
1072216	31
1459556	32
1818818	33
1671513	34
1803018	35
1079373	36
2851211	37
1127622	38
2733661	39
1237534	40
1164201	41
4114001	42
1240378	43
1985929	44
1379502	45
1380001	46
1352838	47
1227360	48
1167468	49
1419678	50
1120021	51
1083069	52
1668909	53
4243064	54
4390089	55
2718960	56
1623509	57
2548540	58
1012873	59
1235021	60
1206987	61
1354970	62
2329743	63
1216489	64
3565317	65
1128221	66
1664850	67
1104439	68
2116489	69
1418881	70
3265640	71
1348695	72
1706717	73
1207216	74
43828497	75
1546732	76
1945834	77
2279590	78
2114111	79
1149214	80
1233505	81
1454018	82
2831524	83
1380928	84
1191238	85
1321067	86
1083177	87
1219568	88
2790785	89
1082140	90
2601165	91
1769763	92
1917438	93
2158763	94
1064298	95
1216008	96
2297669	97
1443719	98
2272694	99
1514785	100
1302560	101
1056656	102
1772323	103
1075526	104
1553185	105
1018267	106
1683450	107
1021985	108
1320395	109
1770641	110
1449801	111
2420609	112
1484972	113
2391083	114
42444500	115
1136972	116
1286081	117
1005928	118
1064685	119
1178055	120
27900917	121
1032565	122
1024221	123
1157049	124
1725202	125
1243811	126
2163599	127
2188175	128
2580197	129
1067865	130
2467021	131
2057913	132
1623515	133
2317472	134
2348857	135
1223030	136
3483674	137
1956989	138
1135968	139
1064727	140
1931533	141
1025084	142
1823170	143
1989241	144
1385999	145
1562832	146
1935228	147
1359809	148
1559766	149
1084392	150
1201356	151
1527440	152
1997615	153
2221312	154
1140220	155
1464973	156
4783264	157
2887092	158
1017464	159
1158473	160
3835874	161
2788465	162
1096479	163
2150874	164
3377711	165
4504171	166
1306299	167
1178038	168
1683981	169
1292181	170
1077373	171
1793566	172
2174195	173
2371597	174
1580264	175
1242406	176
1177306	177
2398175	178
2623840	179
4480774	180
45987769	181
1796366	182
1849659	183
2109890	184
1371393	185
1215272	186
2287590	187
3308317	188
1083626	189
1424151	190
2177125	191
1233620	192
3576498	193
4210333	194
1099336	195
2085736	196
2433862	197
1166776	198
1197222	199
1222124	200
2362932	201
2470009	202
1636770	203
2650181	204
1162388	205
1870973	206
1433354	207
2282183	208
4020382	209
1023392	210
1332401	211
2531459	212
2180956	213
2586116	214
2095456	215
2665497	216
1010302	217
1089465	218
1524701	219
1601045	220
1507030	221
1109192	222
1348926	223
1389804	224
1000905	225
1341263	226
1859205	227
1281917	228
1289379	229
2489892	230
2502133	231
1167773	232
1466340	233
1015534	234
1791144	235
1218518	236
1984919	237
1090084	238
1994511	239
1068205	240
1293083	241
2163500	242
1456761	243
1076256	244
1738814	245
1569517	246
3441020	247
1600164	248
4459843	249
3924193	250
1757555	251
2583379	252
1190081	253
2402677	254
1789875	255
1473794	256
2046829	257
2363647	258
2060100	259
1017425	260
3146327	261
1043408	262
1428232	263
1447979	264
1065448	265
2456521	266
1086596	267
2367249	268
1515955	269
1117271	270
1326807	271
1365772	272
1294931	273
4573673	274
1154663	275
1268461	276
4266578	277
3494904	278
1681567	279
1054440	280
1658018	281
3275026	282
3257743	283
1553487	284
4321056	285
2380813	286
1024471	287
1247727	288
2161685	289
1142799	290
1116761	291
1885452	292
1233734	293
1210604	294
4584061	295
1311864	296
1120768	297
1507714	298
1042606	299
1531287	300
1101697	301
4058423	302
1462744	303
1391511	304
1128567	305
2185606	306
1324439	307
1381120	308
2320897	309
1404062	310
2187640	311
2478751	312
1184811	313
1265100	314
1900220	315
1143289	316
1564473	317
1907423	318
1417075	319
4328538	320
2126601	321
1462422	322
3872317	323
1117550	324
1224197	325
1416960	326
1013185	327
1308599	328
1486607	329
1264887	330
1321096	331
1253159	332
1231114	333
1127772	334
1229607	335
1256388	336
1120366	337
1334746	338
1087393	339
1080398	340
2312968	341
4869982	342
1247621	343
2317706	344
1371498	345
2007121	346
3310238	347
1966717	348
1458288	349
1468297	350
1003080	351
1684291	352
1415418	353
1717315	354
1022965	355
1999864	356
37829070	357
2195332	358
2923991	359
1133770	360
1125189	361
1216758	362
1665012	363
1997642	364
1212789	365
1275416	366
1301150	367
1311301	368
1215476	369
3106355	370
2244978	371
1243741	372
1004613	373
1435341	374
2532481	375
1201152	376
2254558	377
3298656	378
2192275	379
1593734	380
2283414	381
2614823	382
2501452	383
1248504	384
1588635	385
1032989	386
2728851	387
1994744	388
2155349	389
1106259	390
1073676	391
3756896	392
2423171	393
1635105	394
1407245	395
1067265	396
1840823	397
1198902	398
1322790	399
2164427	400
1391951	401
1384560	402
2504060	403
1464407	404
2672224	405
1607518	406
1095381	407
2473833	408
1043499	409
3659732	410
1763584	411
1113569	412
44605628	413
1849412	414
1590891	415
1793602	416
1674014	417
1028845	418
1117043	419
2035973	420
2133129	421
1115174	422
1049746	423
1707961	424
1462547	425
1477408	426
3507246	427
1431372	428
2931632	429
1009991	430
2700495	431
1091489	432
1337199	433
1509119	434
1146587	435
1229156	436
1453980	437
2352275	438
1386404	439
1220523	440
1577739	441
1182135	442
1504223	443
1085884	444
2126832	445
1468660	446
