epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.28948548436164856	0.06539908796548843	0.2994413262400945	0.25570470094680786	0.11126287281513214	0.2794422924890176
15.0	0.29082775115966797	0.06506732106208801	0.3067160300530708	0.25615212321281433	0.11433857679367065	0.2842499529342576
