epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.2836689054965973	0.06552662700414658	0.29524777302808103	0.247427299618721	0.1118650808930397	0.272950901894991
15.0	0.2975391447544098	0.06620855629444122	0.31207422648513916	0.25637584924697876	0.1131821870803833	0.28440452606172534
