epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.09798658639192581	0.01996982842683792	0.10597078339580268	0.08859061449766159	0.0367170087993145	0.09835679151226946
20.0	0.09440716356039047	0.01718064956367016	0.09390699370874084	0.08277405053377151	0.03287526220083237	0.08681573525586174
30.0	0.08501118421554565	0.015097352676093578	0.08600991829788707	0.07002237439155579	0.02593754045665264	0.07576432949421279
