epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.2241610884666443	0.049764398485422134	0.23073526694687926	0.20514540374279022	0.08615867793560028	0.21990639689631147
15.0	0.2322147786617279	0.047911386936903	0.23697213110894652	0.21073824167251587	0.08914601057767868	0.22484429344059678
