epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.240715891122818	0.051816973835229874	0.25311516981377086	0.21118566393852234	0.09092801064252853	0.23381576273057633
20.0	0.27695751190185547	0.06049369275569916	0.2928055472472798	0.24049216508865356	0.10491355508565903	0.2689315766285603
30.0	0.2890380620956421	0.06408516317605972	0.3063939186609143	0.25167784094810486	0.10810797661542892	0.28101123759381996
40.0	0.29664430022239685	0.06604111194610596	0.3109889358601277	0.2532438337802887	0.10939084738492966	0.2829216480403217
50.0	0.2912752032279968	0.06562842428684235	0.3026252848531869	0.24988813698291779	0.11169673502445221	0.27755768444630236
60.0	0.2850112020969391	0.06593098491430283	0.3017012419052228	0.2525726854801178	0.11292184889316559	0.28181653686524893
