epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.0774049237370491	0.014729744754731655	0.07868678723964112	0.08187920600175858	0.0347069576382637	0.08304159674677755
20.0	0.0747203603386879	0.0137508325278759	0.0767912696792509	0.07695750147104263	0.031389109790325165	0.0792846389937847
30.0	0.07069350779056549	0.013889053836464882	0.07175380101088383	0.07315437495708466	0.027904275804758072	0.07477081148162905
